"","NFLX.Open","NFLX.High","NFLX.Low","NFLX.Close","NFLX.Volume","NFLX.Adjusted"
"899",48.2871437072754,48.4285697937012,47.4728584289551,48.0614280700684,8291500,48.0614280700684
"900",48.0728569030762,49.0699996948242,47.9985694885254,48.8714294433594,5411000,48.8714294433594
"901",48.8442878723145,49.4842872619629,48.5342864990234,48.5785713195801,8847300,48.5785713195801
"902",47.9700012207031,49.1042861938477,47.6528587341309,48.8471412658691,8588300,48.8471412658691
"903",48.7142868041992,49.1399993896484,48.5385704040527,49.0328559875488,7011200,49.0328559875488
"904",49.0328559875488,49.391429901123,48.7871437072754,48.8014297485352,8627500,48.8014297485352
"905",49.1514282226562,50.331428527832,48.7314300537109,49.8485717773438,13475000,49.8485717773438
"906",49.2585716247559,49.2585716247559,47.147144317627,47.3114280700684,18165000,47.3114280700684
"907",47.3471412658691,47.6399993896484,45.6614303588867,46.5014305114746,16037700,46.5014305114746
"908",47.3471412658691,47.4214286804199,46.271427154541,46.7428588867188,9849700,46.7428588867188
"909",47.1199989318848,47.8357124328613,46.478572845459,47.7799987792969,9601900,47.7799987792969
"910",47.6314277648926,48.0200004577637,46.8985710144043,47.0414276123047,9578100,47.0414276123047
"911",47.0900001525879,47.1985702514648,45.2642860412598,45.5471420288086,12944400,45.5471420288086
"912",46.021427154541,47.0485725402832,45.9000015258789,46.2557144165039,18721500,46.2557144165039
"913",47.0714302062988,47.3699989318848,45.6800003051758,46.3199996948242,19884900,46.3199996948242
"914",46.5471420288086,46.7857131958008,45.8442878723145,46.2514305114746,11669000,46.2514305114746
"915",46.8571434020996,48.25,46.3814277648926,48.1914291381836,19696600,48.1914291381836
"916",48.5714302062988,50,47.7142868041992,49.8285713195801,40551000,49.8285713195801
"917",59.2342872619629,59.2400016784668,57.4099998474121,58.4685707092285,66902500,58.4685707092285
"918",58.5714302062988,61.3742866516113,57.8285713195801,61.2057151794434,33319300,61.2057151794434
"919",60.9885711669922,62.7428588867188,60.8814277648926,62.4942855834961,26784100,62.4942855834961
"920",62.5714302062988,63.8985710144043,61.9571418762207,63.7942848205566,21268800,63.7942848205566
"921",63.0871429443359,65.3399963378906,63.0499992370605,64.8814315795898,24612700,64.8814315795898
"922",64.7414321899414,64.8214263916016,63.081428527832,63.2085723876953,24532900,63.2085723876953
"923",63.2042846679688,63.9271430969238,62.5,63.4000015258789,15127700,63.4000015258789
"924",63.1328582763672,63.9842872619629,62.6557121276855,63.1142845153809,13215300,63.1142845153809
"925",62.8428573608398,63.4285697937012,61.9557151794434,63.0099983215332,12990600,63.0099983215332
"926",63.3199996948242,65.4671401977539,62.7299995422363,65.274284362793,16440200,65.274284362793
"927",65.0414276123047,65.1742858886719,63.8899993896484,64.101432800293,12450900,64.101432800293
"928",64.5414276123047,65.1385726928711,63.665714263916,64.129997253418,14248500,64.129997253418
"929",64.25,64.4285736083984,63.1757125854492,63.4799995422363,8898400,63.4799995422363
"930",63.1985702514648,63.7857131958008,62.6371421813965,63.2957153320312,8173200,63.2957153320312
"931",63.4599990844727,65.1571426391602,63.1014289855957,64.8499984741211,15418900,64.8499984741211
"932",64.8300018310547,66.1414260864258,64.5571441650391,64.9842834472656,13953100,64.9842834472656
"933",65.0585708618164,65.6071395874023,64.4514312744141,65.2471466064453,8464400,65.2471466064453
"934",65.4285736083984,66.629997253418,65.4228591918945,66.5857162475586,12968900,66.5857162475586
"935",66.5157165527344,67.3714294433594,65.9442825317383,67.1371459960938,11170600,67.1371459960938
"936",67.0228576660156,68.0699996948242,66.6457138061523,67.8657150268555,10316600,67.8657150268555
"937",67.8571395874023,68.7142868041992,67.5742874145508,67.8000030517578,10432100,67.8000030517578
"938",67.9499969482422,68.3742828369141,67.6371459960938,68.3142852783203,9422000,68.3142852783203
"939",68.3000030517578,68.3142852783203,67.1428604125977,67.4057159423828,9031400,67.4057159423828
"940",67.3728561401367,68.0842895507812,67.355712890625,67.8399963378906,6075300,67.8399963378906
"941",67.8071441650391,68.7942886352539,67.8071441650391,68.3328552246094,6854400,68.3328552246094
"942",68.6257171630859,69.5,68.4300003051758,69.0042877197266,10852800,69.0042877197266
"943",69.081428527832,69.4285736083984,67.8185729980469,67.8442840576172,11516400,67.8442840576172
"944",67.7142868041992,68.6071395874023,67.2342834472656,68.6071395874023,10187100,68.6071395874023
"945",68.3442840576172,68.457145690918,67.5071411132812,67.8157119750977,7426300,67.8157119750977
"946",67.5299987792969,67.9257125854492,66.1828536987305,67.1100006103516,17453800,67.1100006103516
"947",67.4285736083984,67.4642868041992,66.4199981689453,66.8071441650391,11244800,66.8071441650391
"948",66.6428604125977,66.9257125854492,64.8442840576172,64.8742828369141,12888400,64.8742828369141
"949",64.9899978637695,65.0928573608398,62.8285713195801,63.6614303588867,18970700,63.6614303588867
"950",63.0157127380371,63.3514289855957,61.9828567504883,62.1514282226562,17947300,62.1514282226562
"951",62.2400016784668,63.939998626709,62.2400016784668,62.8842849731445,16363200,62.8842849731445
"952",63.3471412658691,64.5828552246094,63.3400001525879,64.0457153320312,14654500,64.0457153320312
"953",63.9071426391602,64.0571441650391,62.3671417236328,62.6285705566406,10161200,62.6285705566406
"954",61.5471420288086,61.5471420288086,59.6199989318848,60.2814292907715,26796000,60.2814292907715
"955",59.7128562927246,60.6942863464355,59.3842849731445,59.7885704040527,18428200,59.7885704040527
"956",59.7385711669922,60.6500015258789,59.2999992370605,60.4457130432129,14634900,60.4457130432129
"957",60.4599990844727,61.2114295959473,60.2557144165039,60.7442855834961,11449900,60.7442855834961
"958",61.3371429443359,61.7857131958008,60.8957138061523,61.1857147216797,13641600,61.1857147216797
"959",60.8899993896484,61.1557121276855,60.3300018310547,60.7142868041992,7664300,60.7142868041992
"960",61.1357154846191,63.0985717773438,61.1185722351074,62.6114273071289,16888900,62.6114273071289
"961",62.6842842102051,62.6914291381836,60.2442855834961,60.25,21652400,60.25
"962",59.6285705566406,60.4471435546875,59.3899993896484,59.7514305114746,16039100,59.7514305114746
"963",59.3300018310547,59.8471412658691,58.5728569030762,59.252857208252,15852200,59.252857208252
"964",59.7157135009766,60.5642852783203,59.3642845153809,60.3671417236328,13272700,60.3671417236328
"965",60.1100006103516,60.4199981689453,59.4557151794434,59.5271415710449,14248500,59.5271415710449
"966",59.6428565979004,59.7857131958008,58.7028579711914,59.0171432495117,14639800,59.0171432495117
"967",59.0714302062988,59.6071434020996,58.8614273071289,59.1542854309082,9864400,59.1542854309082
"968",58.7685699462891,60.4471435546875,58.4642868041992,60.3300018310547,10730300,60.3300018310547
"969",60.497142791748,60.8485717773438,60.0428581237793,60.4942855834961,9977100,60.4942855834961
"970",61.2014274597168,63.1071434020996,61.1842842102051,63.0499992370605,22327900,63.0499992370605
"971",63,63.1357154846191,62.1142845153809,62.7857131958008,13455400,62.7857131958008
"972",64.3971405029297,64.9957122802734,63.9471435546875,64.9385681152344,22367100,64.9385681152344
"973",67.2399978637695,69.2857131958008,67.0571441650391,67.8114318847656,44436700,67.8114318847656
"974",68.8571395874023,69.1428604125977,67.4214324951172,68.3871459960938,28641900,68.3871459960938
"975",68.7042846679688,68.7042846679688,67.3642883300781,67.9228591918945,42528500,67.9228591918945
"976",76,81.25,75.7142868041992,80.292854309082,104500900,80.292854309082
"977",79.7785720825195,82.1428604125977,79.7142868041992,81.6500015258789,58306500,81.6500015258789
"978",81.7857131958008,82.3042831420898,80.3814315795898,81.0557174682617,30766400,81.0557174682617
"979",81.2342834472656,81.4842834472656,79.8000030517578,80.062858581543,15925700,80.062858581543
"980",80.21142578125,80.7128601074219,79.5442886352539,79.668571472168,12089700,79.668571472168
"981",79.6557159423828,80.3428573608398,78.9557113647461,79.8657150268555,12687500,79.8657150268555
"982",80.1728591918945,80.8085708618164,79.5071411132812,79.7714309692383,11045300,79.7714309692383
"983",80.292854309082,81.7857131958008,80.2300033569336,80.8685684204102,15246700,80.8685684204102
"984",80.5899963378906,81.2785720825195,79.9442825317383,80.437141418457,8826300,80.437141418457
"985",80.0699996948242,81.0557174682617,79.644287109375,80.4071426391602,9534700,80.4071426391602
"986",80.2371444702148,80.8357162475586,79.1242828369141,79.5,10565100,79.5
"987",79.855712890625,79.9671401977539,78.894287109375,79.5757141113281,8906100,79.5757141113281
"988",79.5714263916016,79.7142868041992,78.9000015258789,79.2714309692383,7967400,79.2714309692383
"989",81.2385711669922,82.4428558349609,80.7571411132812,80.792854309082,27116600,80.792854309082
"990",81.0285720825195,81.2142868041992,79.5214309692383,80.0771408081055,11504500,80.0771408081055
"991",80.1142883300781,80.7942886352539,79.457145690918,80.7485733032227,10220700,80.7485733032227
"992",81.0414276123047,82.1528549194336,80.9642868041992,82.0857162475586,13828500,82.0857162475586
"993",82.3242874145508,84.8571395874023,82.1857147216797,84.2785720825195,23882600,84.2785720825195
"994",83.8085708618164,83.8085708618164,82.9928588867188,83.3771438598633,11907000,83.3771438598633
"995",83.4042892456055,84.1971435546875,82.6914291381836,82.8728561401367,11155900,82.8728561401367
"996",83.2857131958008,83.9242858886719,82.3300018310547,83.8357162475586,8898400,83.8357162475586
"997",86.3642883300781,88.3485717773438,85.7557144165039,87.6071395874023,37053100,87.6071395874023
"998",87.5442886352539,88.5342864990234,87.024284362793,88.2671432495117,14812000,88.2671432495117
"999",88.8885726928711,89.7857131958008,87.8099975585938,88.0685729980469,19101600,88.0685729980469
"1000",88.2142868041992,89.1085739135742,87.3628540039062,88.7900009155273,12756800,88.7900009155273
"1001",89.081428527832,89.5714263916016,88.1814270019531,89.0028533935547,12767300,89.0028533935547
"1002",89.1785736083984,89.4071426391602,88.6928558349609,88.8385696411133,7466200,88.8385696411133
"1003",88.8742828369141,89.0614318847656,87.7857131958008,87.9928588867188,9646000,87.9928588867188
"1004",88.1428604125977,89.9071426391602,87.9285736083984,89.8571395874023,10506300,89.8571395874023
"1005",89.7142868041992,89.855712890625,88.9300003051758,89.5071411132812,7821800,89.5071411132812
"1006",89.4728546142578,90.2057113647461,88.9557113647461,89.1514282226562,12712000,89.1514282226562
"1007",88.8371429443359,89.1214294433594,87.9442825317383,89.0028533935547,9926000,89.0028533935547
"1008",88.71142578125,89.6785736083984,88.4057159423828,89.129997253418,7529200,89.129997253418
"1009",89.2428588867188,89.7328567504883,88.644287109375,88.8085708618164,6237700,88.8085708618164
"1010",88.3785705566406,89.4285736083984,88.042854309082,89.3485717773438,10074400,89.3485717773438
